num_expediente,fecha,wikidata_fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,wikidata_tipo_vehiculo,tipo_persona,wikidata_tipo_persona,rango_edad,sexo,wikidata_sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S028662,"October 13, 2024",https://wikidata.org/entity/Q69307321,12:15:00,"CALL. BRAULIO GUTIERREZ, 17",17,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.63342795766,40.4296450238972,false,false
2024S028663,"October 13, 2024",https://wikidata.org/entity/Q69307321,11:00:00,"CTRA. PARTICULAR DEL TIRO DE PICHON, 3",3,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.75326896158,40.489106154676335,false,false
2024S028698,"October 14, 2024",https://wikidata.org/entity/Q69307322,0:51:00,"CALL. O'DONNELL, 45",45,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.67460916124,40.4215291470144,false,false
2024S028835,"October 15, 2024",https://wikidata.org/entity/Q69307323,20:05:00,PLAZA. EMPERADOR CARLOS V / PASEO. PRADO,2,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Lluvia débil,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.691513109,40.40888868035875,false,false
2024S028979,"October 16, 2024",https://wikidata.org/entity/Q69307324,18:45:00,"CALL. FUENCARRAL, 94",94,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.70180684368,40.42751140787551,false,false
2024S028988,"October 17, 2024",https://wikidata.org/entity/Q69307325,16:15:00,"AVDA. OPORTO, 28",28,11,Carabanchel,https://wikidata.org/entity/Q1001991,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.72280009394,40.38539987800825,false,false
2024S028988,"October 17, 2024",https://wikidata.org/entity/Q69307325,16:15:00,"AVDA. OPORTO, 28",28,11,Carabanchel,https://wikidata.org/entity/Q1001991,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,Menor de 5 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.72280009394,40.38539987800825,false,false
2024S029109,"October 18, 2024",https://wikidata.org/entity/Q69307326,16:05:00,"CALL. AGUILAR DE CAMPOO, 10",10,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71855231058,40.463444516615816,false,false
2024S029130,"October 18, 2024",https://wikidata.org/entity/Q69307326,21:15:00,"CALL. PARROCO EUSEBIO CUENCA, 40",40,2,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.68791624081,40.39709023870899,false,false
2024S029207,"October 19, 2024",https://wikidata.org/entity/Q69307327,11:04:00,"PLAZA. SAN CAYETANO, 1",1,4,Salamanca,https://wikidata.org/entity/Q1773521,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,-3.67044342863,40.43412098370766,false,false
2024S029209,"October 19, 2024",https://wikidata.org/entity/Q69307327,9:30:00,PQUE. CASA DE CAMPO / CTRA. CIUDAD UNIVERSITARIA,0,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,Más de 74 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.75834548306,40.41906426866457,false,false
2024S029230,"October 18, 2024",https://wikidata.org/entity/Q69307326,20:35:00,AVDA. POBLADOS / CALL. CERILLERAS,118,11,Carabanchel,https://wikidata.org/entity/Q1001991,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.72774533738,40.37308045898962,false,false
2024S029243,"October 19, 2024",https://wikidata.org/entity/Q69307327,19:40:00,"CALL. ANTONIO DE LEYVA, 45",45,11,Carabanchel,https://wikidata.org/entity/Q1001991,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.71556761411,40.39109355427236,false,false
2024S029243,"October 19, 2024",https://wikidata.org/entity/Q69307327,19:40:00,"CALL. ANTONIO DE LEYVA, 45",45,11,Carabanchel,https://wikidata.org/entity/Q1001991,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,Desconocido,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71556761411,40.39109355427236,false,false
2024S029250,"October 19, 2024",https://wikidata.org/entity/Q69307327,17:00:00,"RONDA. SEGOVIA, 71",71,1,Centro,https://wikidata.org/entity/Q1763376,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71367940476,40.40754676945048,false,false
2024S029251,"October 19, 2024",https://wikidata.org/entity/Q69307327,20:20:00,CALL. TRAFALGAR / CALL. LUCHANA,1,7,Chamberí,https://wikidata.org/entity/Q1763370,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70003483646,40.43056720161104,false,false
2024S029312,"October 20, 2024",https://wikidata.org/entity/Q69307328,13:20:00,"AVDA. MANZANARES, 178",178,11,Carabanchel,https://wikidata.org/entity/Q1001991,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.70674005513,40.395364093156125,false,false
2024S029320,"October 19, 2024",https://wikidata.org/entity/Q69307327,21:45:00,CALL. SILVA / CALL. SAN BERNARDO,1,1,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70831182675,40.420534783361305,false,false
2024S029346,"October 20, 2024",https://wikidata.org/entity/Q69307328,22:10:00,"AVDA. PESETA, 30",30,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,-3.76166005557,40.362798897355425,false,false
2024S029355,"October 21, 2024",https://wikidata.org/entity/Q69307329,7:00:00,AVDA. GENERAL PERON / aviador zorita,8,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69813912691,40.452452531915476,false,false
2024S029429,"October 22, 2024",https://wikidata.org/entity/Q69307330,3:35:00,CALL. HUERTAS / CALL. JESUS,71,1,Centro,https://wikidata.org/entity/Q1763376,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,-3.69563333999,40.413008129358,false,false
2024S029479,"October 22, 2024",https://wikidata.org/entity/Q69307330,18:35:00,CALL. MATEO INURRIA / INTER. PLAZA DE CASTILLA,1,5,Chamartín,,Colisión fronto-lateral,Nublado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.68895344881,40.46642652070344,false,false
2024S029561,"October 23, 2024",https://wikidata.org/entity/Q69307331,14:35:00,"CALL. O'DONNELL, 50",50,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67168290899,40.42123987719967,false,false
2024S029565,"October 23, 2024",https://wikidata.org/entity/Q69307331,18:24:00,"CALL. ALCALA, 48",48,1,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.6953752248,40.4188475440923,false,false
2024S029565,"October 23, 2024",https://wikidata.org/entity/Q69307331,18:24:00,"CALL. ALCALA, 48",48,1,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6953752248,40.4188475440923,false,false
2024S029574,"October 23, 2024",https://wikidata.org/entity/Q69307331,17:20:00,CALL. MEZQUITA / CMNO. PERALES,3,12,Usera,https://wikidata.org/entity/Q953368,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.68800523098,40.37341380526126,false,false
2024S029578,"October 23, 2024",https://wikidata.org/entity/Q69307331,19:37:00,"CALL. ARTURO SORIA, 253",253,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66649931017,40.46690952918062,false,false
2024S029582,"October 23, 2024",https://wikidata.org/entity/Q69307331,18:30:00,CALL. COBRE / CALL. GRANITO,3,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 10 a 14 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.68935767094,40.39400054894829,false,false
2024S029586,"October 23, 2024",https://wikidata.org/entity/Q69307331,21:20:00,PASEO. RECOLETOS / PLAZA. COLON,43,1,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.69066208756,40.424785724908766,false,false
2024S029664,"October 24, 2024",https://wikidata.org/entity/Q69307332,18:36:00,"CALL. SANTA ISABEL, 44",44,1,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.69743108606,40.41018647469524,false,false
2024S029664,"October 24, 2024",https://wikidata.org/entity/Q69307332,18:36:00,"CALL. SANTA ISABEL, 44",44,1,Centro,https://wikidata.org/entity/Q1763376,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,Menor de 5 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.69743108606,40.41018647469524,false,false
2024S029710,"October 25, 2024",https://wikidata.org/entity/Q69307333,14:40:00,GTA. GENERAL ALVAREZ DE CASTRO / CALL. GARCIA DE PAREDES,2,7,Chamberí,https://wikidata.org/entity/Q1763370,Colisión fronto-lateral,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70286156508,40.43709960544133,false,false
2024S029755,"October 26, 2024",https://wikidata.org/entity/Q69307334,1:30:00,"CUSTA. SAGRADO CORAZON, 2",2,5,Chamartín,,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.67089205377,40.46619943363959,false,false
2024S029803,"October 26, 2024",https://wikidata.org/entity/Q69307334,14:30:00,GTA. EMBAJADORES / CALL. EMBAJADORES,1,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.70264607789,40.405064782749484,false,false
2024S029810,"October 26, 2024",https://wikidata.org/entity/Q69307334,17:20:00,"CALL. SAN MARIO, 18",18,12,Usera,https://wikidata.org/entity/Q953368,Colisión fronto-lateral,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.69261167556,40.375782731800996,false,false
2024S029825,"October 26, 2024",https://wikidata.org/entity/Q69307334,20:18:00,RONDA. VALENCIA / CALL. BERNARDINO OBREGON,5,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70098796695,40.405408182462,false,false
2024S029872,"October 27, 2024",https://wikidata.org/entity/Q69307335,6:35:00,"CALL. DUQUE DE FERNAN NUÑEZ, 1",1,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68825732558,40.409754958328854,false,false
2024S029877,"October 27, 2024",https://wikidata.org/entity/Q69307335,8:20:00,AVDA. DAROCA / CALL. LAGO CONSTANZA,2,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.64484200192,40.42615848604987,false,false
2024S029895,"October 27, 2024",https://wikidata.org/entity/Q69307335,16:15:00,PQUE. RETIRO / PASEO FERNAN NUÑEZ FAROLA 8,0,3,Retiro,https://wikidata.org/entity/Q2002296,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.67949305938,40.41018517770507,false,false
2024S029895,"October 27, 2024",https://wikidata.org/entity/Q69307335,16:15:00,PQUE. RETIRO / PASEO FERNAN NUÑEZ FAROLA 8,0,3,Retiro,https://wikidata.org/entity/Q2002296,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67949305938,40.41018517770507,false,false
2024S029929,"October 26, 2024",https://wikidata.org/entity/Q69307334,13:50:00,BULEVAR JOSE PRAT,29C,19,Vicálvaro,https://wikidata.org/entity/Q589403,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.61936031234,40.397171466778325,false,false
2024S030007,"October 29, 2024",https://wikidata.org/entity/Q69307337,2:56:00,"CALL. OCA, 9",9,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73300675969,40.38902034244846,true,false
2024S030055,"October 29, 2024",https://wikidata.org/entity/Q69307337,16:00:00,CALL. FRANCISCO VILLAESPESA / CALL. HERMANOS MACHADO,69,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.64262204751,40.42948617497673,false,false
2024S030125,"October 30, 2024",https://wikidata.org/entity/Q69307338,14:19:00,"CALL. ATOCHA, 5 SUBTERRANEO 00 T-ATM 040",5,1,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.70575370514,40.41487473202102,false,false
2024S030202,"October 31, 2024",https://wikidata.org/entity/Q69307339,14:07:00,CALLE PINTOR LUCIO MUÑOZ FAROLA 2,1,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.66060379383,40.48520454426315,false,false
2024S030215,"October 31, 2024",https://wikidata.org/entity/Q69307339,14:20:00,"PLAZA. EMPERADOR CARLOS V, 10",10,1,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69255919174,40.408612147432045,false,false
2024S030313,"November 1, 2024",https://wikidata.org/entity/Q69307340,10:30:00,"CALL. SANCHEZ PACHECO, 76",76,5,Chamartín,,Colisión lateral,Nublado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,5,Asistencia sanitaria ambulatoria con posterioridad,-3.67022796488,40.4480411615379,false,false
2024S030383,"November 2, 2024",https://wikidata.org/entity/Q69307341,1:10:00,"AVDA. VEINTICINCO DE SEPTIEMBRE, 12",12,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.62604139156,40.44673935727739,false,false
2024S030403,"November 2, 2024",https://wikidata.org/entity/Q69307341,12:30:00,"LOCALIZACION GPS GOOGLE MAPS (40,380838)  (-3,810105)",57,10,Latina,https://wikidata.org/entity/Q794954,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.81120893125,40.381534169365594,false,false
2024S030404,"November 2, 2024",https://wikidata.org/entity/Q69307341,13:15:00,"CALL. ALCALA, 44",44,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6962688699,40.41863495778745,false,false
2024S030407,"November 2, 2024",https://wikidata.org/entity/Q69307341,14:40:00,CALL. CASTIELLO DE JACA / CALL. ISABEL COLBRAND,18,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67852484039,40.509650043611465,false,false
2024S030418,"November 2, 2024",https://wikidata.org/entity/Q69307341,16:55:00,CALL. PRADO / PLAZA. EMPERADOR CARLOS V,34,1,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.69258283327,40.41091832433967,false,false
2024S030453,"November 2, 2024",https://wikidata.org/entity/Q69307341,5:30:00,"CALL. LUCHANA, 21",21,7,Chamberí,https://wikidata.org/entity/Q1763370,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.70022214639,40.43043994093371,true,false
2024S030499,"November 2, 2024",https://wikidata.org/entity/Q69307341,10:05:00,CALL. CANTALEJO / CALL. ARROYOFRESNO,1,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.74202694509,40.47544927342478,false,false
2024S030499,"November 2, 2024",https://wikidata.org/entity/Q69307341,10:05:00,CALL. CANTALEJO / CALL. ARROYOFRESNO,1,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.74202694509,40.47544927342478,false,false
2024S030589,"November 4, 2024",https://wikidata.org/entity/Q69307343,20:30:00,AVDA. POBLADOS / AUTOV. A-42,88,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.72004582574,40.37457912119598,false,false
2024S030592,"November 4, 2024",https://wikidata.org/entity/Q69307343,21:25:00,"CALL. DOCTOR ESQUERDO, 130",130,3,Retiro,https://wikidata.org/entity/Q2002296,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.6703069574,40.4073108524817,false,false
2024S030618,"November 5, 2024",https://wikidata.org/entity/Q69307344,11:30:00,"CTRA. VILLAVERDE A VALLECAS, 234A",234A,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Colisión frontal,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.65336968121,40.36689386561879,false,false
2024S030618,"November 5, 2024",https://wikidata.org/entity/Q69307344,11:30:00,"CTRA. VILLAVERDE A VALLECAS, 234A",234A,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Colisión frontal,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,Más de 74 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.65336968121,40.36689386561879,false,false
2024S030666,"November 6, 2024",https://wikidata.org/entity/Q69307345,8:20:00,"CALL. GARGANTILLA, 15",15,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70469949404,40.398556749881145,false,false
2024S030719,"November 6, 2024",https://wikidata.org/entity/Q69307345,16:15:00,CALL. SANCHEZ PACHECO / CALL. NIEREMBERG,55,5,Chamartín,,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67189862585,40.447653084841534,false,false
2024S030744,"November 6, 2024",https://wikidata.org/entity/Q69307345,22:00:00,"AVDA. ALBUFERA, 1",1,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.66881711189,40.39848157797743,false,false
2024S030791,"November 7, 2024",https://wikidata.org/entity/Q69307346,16:00:00,"CALL. CARMEN DE BURGOS, 4",4,17,Villaverde,https://wikidata.org/entity/Q919536,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.68484035282,40.357495444561835,false,false
